,price,propertyType,size,priceByArea,floor,rooms,bathrooms,district,latitude,longitude,avgPriceZone,status,hasLift,hasAirConditioning,hasBoxRoom,hasTerrace,hasGarden,hasSwimmingPool,hasParkingSpace,parkingSpacePrice,statusInt,box_posto_auto,propertyTypeInt,garden_terrace,floorCat,liftCat,roomsCat,bathroomsCat
805,120000,flat,90,1333,3,3,1,SU - LINGAGIRI,45.8288573,8.8253356,1391,renew,0,1,0,0,0,0,1,0,1,1,3,0,1,0,3,1
806,120000,flat,125,960,2,4,3,SU - LINGAGIRI,45.8258199,8.8279859,1391,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,2
807,120000,flat,100,1200,1,3,1,SU - LINGAGIRI,45.8325743,8.8345172,1391,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
808,120000,flat,92,1304,1,3,1,SU - LINGAGIRI,45.8291385,8.8343502,1391,renew,1,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
809,125000,flat,105,1190,1,3,1,SU - LINGAGIRI,45.8279304,8.8409584,1391,renew,0,0,1,1,0,0,1,0,1,1,3,1,0,0,3,1
810,125000,flat,88,1420,2,3,1,SU - LINGAGIRI,45.8338037,8.8343927,1391,good,0,0,0,0,0,0,0,0,2,0,3,0,1,0,3,1
811,129000,flat,70,1842,4,2,1,SU - LINGAGIRI,45.8301213,8.8316007,1391,good,1,1,0,0,1,0,1,0,2,1,3,1,1,1,2,1
812,129000,flat,80,1612,4,3,1,SU - LINGAGIRI,45.8295797,8.8406298,1391,good,1,0,1,0,0,0,0,0,2,1,3,0,1,1,3,1
813,130000,studio,80,1625,1,1,1,SU - LINGAGIRI,45.8290895,8.8367252,1391,good,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,1
814,135000,flat,95,1421,4,3,1,SU - LINGAGIRI,45.8329989,8.8214467,1391,good,1,0,1,1,1,0,1,0,2,1,3,1,1,1,3,1
815,135000,flat,55,2454,3,2,1,SU - LINGAGIRI,45.8325743,8.8345172,1391,good,1,0,1,0,0,0,1,0,2,1,3,0,1,1,2,1
816,136000,flat,90,1511,0,3,1,SU - LINGAGIRI,45.8273784,8.8369479,1391,good,0,0,1,1,1,0,1,0,2,1,3,1,0,0,3,1
817,137000,flat,92,1489,2,3,1,SU - LINGAGIRI,45.8279164,8.8335243,1391,good,1,0,1,1,1,0,1,0,2,1,3,1,1,1,3,1
818,138000,chalet,150,920,0,4,2,SU - LINGAGIRI,45.8278838,8.8269639,1391,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
819,139000,flat,115,1208,2,3,2,SU - LINGAGIRI,45.8302382,8.8270148,1391,renew,1,0,1,1,0,0,1,0,1,1,3,1,1,1,3,2
820,140000,flat,113,1238,1,3,1,SU - LINGAGIRI,45.8337496,8.8241994,1391,renew,1,0,1,1,1,0,1,0,1,1,3,1,0,0,3,1
821,160000,duplex,70,2285,3,2,1,SU - LINGAGIRI,45.8277463,8.8405424,1391,good,0,0,0,0,0,0,0,0,2,0,5,0,1,0,2,1
822,165000,flat,130,1269,2,4,2,SU - LINGAGIRI,45.8284452,8.8346411,1391,renew,0,0,1,1,0,0,0,0,1,1,3,1,1,0,4,2
823,165000,flat,110,1500,1,4,1,SU - LINGAGIRI,45.8295675,8.8309751,1391,good,1,0,0,0,0,0,1,0,2,1,3,0,0,0,4,1
824,165000,flat,95,1736,5,3,2,SU - LINGAGIRI,45.8338142,8.8215594,1391,good,1,0,0,1,0,0,0,0,2,0,3,1,1,1,3,2
825,179000,flat,170,1052,1,3,2,SU - LINGAGIRI,45.835943,8.8194395,1391,renew,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,2
826,179000,flat,137,1306,2,4,1,SU - LINGAGIRI,45.827335,8.8299132,1391,renew,0,0,1,0,1,0,1,0,1,1,3,1,1,0,4,1
827,185000,flat,115,1608,1,3,1,SU - LINGAGIRI,45.8348792,8.8278764,1391,good,1,0,1,0,0,0,1,0,2,1,3,0,0,0,3,1
828,187000,penthouse,100,1870,3,3,2,SU - LINGAGIRI,45.8306564,8.8233094,1391,good,1,0,0,1,0,0,1,0,2,1,6,1,1,1,3,2
829,195000,flat,90,2166,2,2,1,SU - LINGAGIRI,45.8306564,8.8233094,1391,good,1,0,1,0,0,0,0,0,2,1,3,0,1,1,2,1
830,195000,flat,122,1598,0,3,1,SU - LINGAGIRI,45.8280582,8.8341363,1391,good,1,0,0,1,0,0,1,0,2,1,3,1,0,0,3,1
831,195000,flat,90,2166,1,2,1,SU - LINGAGIRI,45.8286564,8.8219094,1391,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,2,1
832,195000,flat,95,2052,1,3,1,SU - LINGAGIRI,45.8311564,8.8223094,1391,good,1,0,0,0,0,0,1,0,2,1,3,0,0,0,3,1
833,200000,flat,100,2000,0,4,2,SU - LINGAGIRI,45.8285922,8.8236034,1391,good,1,0,0,0,0,0,0,0,2,0,3,0,0,0,4,2
834,225000,flat,90,2500,1,3,1,SU - LINGAGIRI,45.8254167,8.8344632,1391,good,1,1,0,1,0,0,1,0,2,1,3,1,0,0,3,1
835,240000,flat,120,2000,0,3,2,SU - LINGAGIRI,45.8316358,8.8316978,1391,good,1,0,0,0,1,0,1,0,2,1,3,1,0,0,3,2
836,249000,duplex,140,1778,0,4,2,SU - LINGAGIRI,45.8284895,8.8363252,1391,good,0,1,0,0,1,0,0,0,2,0,5,1,0,0,4,2
837,250000,flat,150,1666,1,4,2,SU - LINGAGIRI,45.8317564,8.8242094,1391,good,1,0,0,1,0,0,0,0,2,0,3,1,0,0,4,2
838,297000,duplex,165,1800,3,3,2,SU - LINGAGIRI,45.8330036,8.8212097,1391,good,1,0,1,0,1,0,1,27000,2,1,5,1,1,1,3,2
839,270000,flat,150,1800,3,4,2,SU - LINGAGIRI,45.8367694,8.8231747,1391,good,1,0,1,1,1,0,1,0,2,1,3,1,1,1,4,2
840,275000,flat,130,2115,2,4,2,SU - LINGAGIRI,45.8274167,8.8356632,1391,good,1,1,1,0,0,0,1,0,2,1,3,0,1,1,4,2
841,330000,flat,120,2750,1,4,4,SU - LINGAGIRI,45.8320274,8.8226618,1391,good,1,0,1,1,1,0,1,50000,2,1,3,1,0,0,4,2
842,280000,flat,119,2352,1,4,2,SU - LINGAGIRI,45.8294097,8.8272821,1391,good,1,1,0,0,0,0,1,0,2,1,3,0,0,0,4,2
843,290000,flat,131,2213,0,3,2,SU - LINGAGIRI,45.8320274,8.8226618,1391,good,1,0,0,0,1,0,1,0,2,1,3,1,0,0,3,2
844,290000,flat,137,2116,0,4,2,SU - LINGAGIRI,45.8381788,8.8184516,1391,good,0,0,0,0,1,0,1,0,2,1,3,1,0,0,4,2
845,320000,flat,177,1807,1,5,3,SU - LINGAGIRI,45.82877,8.8383,1391,good,1,0,0,0,1,0,1,0,2,1,3,1,0,0,4,2
846,340000,flat,185,1837,0,4,2,SU - LINGAGIRI,45.82942,8.8328237,1391,good,1,0,1,1,1,0,1,0,2,1,3,1,0,0,4,2
847,340000,flat,175,1942,1,5,3,SU - LINGAGIRI,45.8303949,8.8288973,1391,good,1,0,1,0,1,0,1,0,2,1,3,1,0,0,4,2
848,340000,studio,120,2833,0,1,2,SU - LINGAGIRI,45.8284105,8.8284753,1391,good,0,1,0,1,0,0,0,0,2,0,2,1,0,0,1,2
849,390000,chalet,320,1218,0,10,3,SU - LINGAGIRI,45.8359558,8.8257521,1391,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,2
850,449000,chalet,270,1662,2,8,4,SU - LINGAGIRI,45.8351446,8.8249763,1391,good,0,0,1,1,1,0,1,0,2,1,4,1,1,0,4,2
851,500000,flat,180,2777,0,4,2,SU - LINGAGIRI,45.8367094,8.8228993,1391,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,4,2
852,500000,penthouse,180,2777,0,4,2,SU - LINGAGIRI,45.8333094,8.8234993,1391,good,0,0,0,0,0,0,1,0,2,1,6,0,0,0,4,2
853,500000,chalet,180,2777,2,4,2,SU - LINGAGIRI,45.8338094,8.8264993,1391,good,0,0,0,1,0,0,1,0,2,1,4,1,1,0,4,2
854,550000,chalet,560,982,0,11,7,SU - LINGAGIRI,45.8351128,8.8240296,1391,renew,0,0,0,0,1,0,0,0,1,0,4,1,0,0,4,2
855,595000,chalet,375,1586,0,5,3,SU - LINGAGIRI,45.8298564,8.8251094,1391,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,4,2
856,620000,chalet,350,1771,0,6,3,SU - LINGAGIRI,45.836029,8.824972,1391,good,0,0,0,1,1,0,1,0,2,1,4,1,0,0,4,2
857,1700000,chalet,900,1888,0,14,9,SU - LINGAGIRI,45.8277537,8.8261827,1391,good,0,0,0,0,1,0,0,0,2,0,4,1,0,0,4,2
858,1700000,chalet,1150,1478,0,15,7,SU - LINGAGIRI,45.8277537,8.8261827,1391,renew,0,0,1,0,1,0,0,0,1,1,4,1,0,0,4,2
859,2000000,chalet,950,2105,0,8,6,SU - LINGAGIRI,45.8294381,8.8234821,1391,good,0,0,0,0,1,0,0,0,2,0,4,1,0,0,4,2
860,2000000,chalet,1000,2000,3,5,3,SU - LINGAGIRI,45.8296945,8.8220782,1391,renew,0,1,0,1,0,0,1,0,1,1,4,1,1,0,4,2
861,35000,flat,57,614,2,2,1,SU - CITY6,45.8652123,8.8060497,1802,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,2,1
862,42000,countryHouse,80,525,0,2,1,SU - CITY6,45.8511248,8.7962981,1802,renew,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1
863,60000,flat,78,769,1,3,1,SU - CITY6,45.8445569,8.8066591,1802,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
864,60000,studio,50,1200,0,1,1,SU - CITY6,45.8401452,8.8093936,1802,renew,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,1
865,65000,flat,70,928,1,2,1,SU - CITY6,45.8412222,8.8099418,1802,renew,1,0,1,0,0,0,0,0,1,1,3,0,0,0,2,1
866,68000,flat,52,1307,1,2,1,SU - CITY6,45.8409899,8.8092799,1802,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
867,75000,flat,70,1071,3,3,1,SU - CITY6,45.8397992,8.8082798,1802,renew,0,0,1,0,1,0,0,0,1,1,3,1,1,0,3,1
868,78000,flat,79,987,0,2,1,SU - CITY6,45.8443692,8.8110225,1802,renew,1,0,1,0,1,0,0,0,1,1,3,1,0,0,2,1
869,79000,flat,65,1215,1,2,1,SU - CITY6,45.8403516,8.8100528,1802,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1
870,80000,flat,75,1066,4,3,1,SU - CITY6,45.8424703,8.8138147,1802,renew,1,0,0,1,0,0,0,0,1,0,3,1,1,1,3,1
871,82000,flat,84,976,2,3,1,SU - CITY6,45.8398283,8.811585,1802,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,3,1
872,85000,flat,111,765,3,3,1,SU - CITY6,45.8499508,8.8209001,1802,renew,0,0,0,1,0,0,1,0,1,1,3,1,1,0,3,1
873,89000,flat,65,1369,2,2,1,SU - CITY6,45.8386713,8.8113357,1802,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1
874,95000,flat,90,1055,1,3,1,SU - CITY6,45.8443692,8.8110225,1802,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
875,105000,flat,110,954,0,3,1,SU - CITY6,45.8444234,8.8095759,1802,renew,1,0,0,1,0,0,1,0,1,1,3,1,0,0,3,1
876,115000,flat,45,2555,1,2,1,SU - CITY6,45.8453681,8.8053263,1802,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,2,1
877,115000,studio,50,2300,0,1,1,SU - CITY6,45.8459277,8.8075519,1802,good,1,0,0,0,0,0,1,0,2,1,2,0,0,0,1,1
878,115000,studio,40,2875,0,1,1,SU - CITY6,45.8449393,8.8057556,1802,good,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,1
879,120000,flat,115,1043,1,5,1,SU - CITY6,45.8444221,8.8096041,1802,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,4,1
880,129000,flat,100,1290,1,3,1,SU - CITY6,45.8509526,8.8028029,1802,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
881,140000,flat,130,1076,0,4,2,SU - CITY6,45.8421481,8.8067988,1802,renew,1,0,1,1,1,0,1,0,1,1,3,1,0,0,4,2
882,140000,studio,41,3414,0,1,1,SU - CITY6,45.8611987,8.7920539,1802,good,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1
883,145000,flat,85,1705,3,3,1,SU - CITY6,45.8389147,8.8172403,1802,renew,1,0,0,0,0,0,0,0,1,0,3,0,1,1,3,1
884,149000,flat,120,1241,2,3,1,SU - CITY6,45.8521328,8.8034161,1802,renew,0,0,1,0,0,0,0,0,1,1,3,0,1,0,3,1
885,150000,flat,90,1666,1,3,1,SU - CITY6,45.8417625,8.8133381,1802,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
886,150000,flat,105,1428,3,3,1,SU - CITY6,45.8441961,8.8124627,1802,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,3,1
887,150600,flat,111,1356,2,5,2,SU - CITY6,45.8434607,8.8101449,1802,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,4,2
888,150600,flat,169,891,0,5,2,SU - CITY6,45.8435409,8.8121186,1802,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,4,2
889,155000,flat,115,1347,3,3,2,SU - CITY6,45.8406625,8.8146381,1802,renew,1,0,0,1,0,0,0,0,1,0,3,1,1,1,3,2
890,155000,flat,115,1347,3,3,2,SU - CITY6,45.8406625,8.8146381,1802,renew,1,0,0,1,0,0,0,0,1,0,3,1,1,1,3,2
891,155000,flat,90,1722,1,3,1,SU - CITY6,45.8648046,8.8062732,1802,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
892,155000,flat,178,870,2,4,2,SU - CITY6,45.8435409,8.8121186,1802,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,4,2
893,158000,flat,96,1645,1,3,1,SU - CITY6,45.8409705,8.8033194,1802,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,3,1
894,165000,flat,114,1447,1,3,1,SU - CITY6,45.8397095,8.8112481,1802,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
895,165000,chalet,95,1736,0,4,2,SU - CITY6,45.8448833,8.8021068,1802,renew,0,0,0,0,0,0,1,0,1,1,4,0,0,0,4,2
896,165000,penthouse,112,1473,2,3,2,SU - CITY6,45.84109,8.8092697,1802,renew,0,1,0,0,0,0,0,0,1,0,6,0,1,0,3,2
897,169000,flat,90,1877,0,3,1,SU - CITY6,45.841129,8.8092068,1802,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,1
898,175000,flat,115,1521,0,3,2,SU - CITY6,45.8435569,8.8070591,1802,renew,0,1,1,0,0,0,1,0,1,1,3,0,0,0,3,2
899,175000,chalet,115,1521,0,3,2,SU - CITY6,45.8435569,8.8070591,1802,renew,0,0,1,0,0,0,1,0,1,1,4,0,0,0,3,2
900,175000,duplex,85,2058,1,2,2,SU - CITY6,45.8393361,8.8058075,1802,good,0,0,1,1,0,0,1,0,2,1,5,1,0,0,2,2
901,183000,flat,185,989,1,5,2,SU - CITY6,45.8652095,8.8060906,1802,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,4,2
902,185000,flat,152,1217,2,5,2,SU - CITY6,45.84148,8.80876,1802,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,4,2
903,225000,duplex,117,1923,1,3,2,SU - CITY6,45.8604974,8.7924533,1802,good,0,0,0,0,0,0,0,0,2,0,5,0,0,0,3,2
904,225000,flat,100,2250,0,3,2,SU - CITY6,45.8614736,8.7914006,1802,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,2
905,228000,chalet,291,783,0,6,4,SU - CITY6,45.8474973,8.7967147,1802,renew,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,2
906,228000,chalet,310,735,0,5,2,SU - CITY6,45.849982,8.7950551,1802,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,2
907,247000,chalet,160,1543,0,4,1,SU - CITY6,45.8510077,8.8206844,1802,renew,0,0,0,0,1,0,0,0,1,0,4,1,0,0,4,1
908,258000,chalet,165,1563,0,4,1,SU - CITY6,45.8393322,8.8147466,1802,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,1
909,260000,chalet,270,962,0,4,2,SU - CITY6,45.8639285,8.807566,1802,renew,0,0,0,0,0,0,1,0,1,1,4,0,0,0,4,2
910,260000,flat,90,2888,1,3,1,SU - CITY6,45.8474449,8.8004853,1802,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,1
911,270000,flat,125,2160,5,3,2,SU - CITY6,45.8593332,8.783865,1802,good,1,0,1,0,1,0,1,0,2,1,3,1,1,1,3,2
912,285000,chalet,170,1676,0,4,2,SU - CITY6,45.8490535,8.8221915,1802,renew,0,0,0,0,1,0,1,0,1,1,4,1,0,0,4,2
913,298000,chalet,140,2128,0,3,3,SU - CITY6,45.8438358,8.806646,1802,good,0,0,1,1,0,0,1,0,2,1,4,1,0,0,3,2
914,299000,flat,125,2392,3,3,2,SU - CITY6,45.8489192,8.7955808,1802,good,0,1,0,1,0,0,1,0,2,1,3,1,1,0,3,2
915,299000,flat,140,2135,2,3,2,SU - CITY6,45.8491401,8.7995733,1802,good,1,1,1,0,1,0,1,0,2,1,3,1,1,1,3,2
916,300000,flat,110,2727,1,3,2,SU - CITY6,45.84322,8.8052787,1802,good,1,0,0,1,0,0,1,0,2,1,3,1,0,0,3,2
917,315000,flat,120,2625,1,3,2,SU - CITY6,45.8444234,8.8095759,1802,good,1,0,0,0,0,0,1,0,2,1,3,0,0,0,3,2
918,319000,flat,91,3505,0,3,2,SU - CITY6,45.8400972,8.8044875,1802,good,0,1,0,0,1,0,1,0,2,1,3,1,0,0,3,2
919,349000,chalet,388,899,0,5,3,SU - CITY6,45.8525,8.81471,1802,renew,0,0,1,1,1,0,0,0,1,1,4,1,0,0,4,2
920,370000,chalet,500,740,0,7,3,SU - CITY6,45.8468815,8.8047947,1802,renew,0,0,0,0,1,0,0,0,1,0,4,1,0,0,4,2
921,420000,flat,205,2048,0,4,2,SU - CITY6,45.8403907,8.8045778,1802,good,0,0,1,1,0,0,1,0,2,1,3,1,0,0,4,2
922,485000,chalet,234,2072,0,7,3,SU - CITY6,45.8459234,8.8086759,1802,good,0,0,0,0,1,0,1,0,2,1,4,1,0,0,4,2
923,495000,chalet,400,1237,0,4,3,SU - CITY6,45.8468615,8.8032657,1802,renew,0,0,0,1,0,0,1,0,1,1,4,1,0,0,4,2
924,550000,chalet,400,1375,0,10,4,SU - CITY6,45.8408248,8.8071302,1802,renew,0,0,0,1,1,0,1,0,1,1,4,1,0,0,4,2
925,550000,chalet,323,1702,0,7,3,SU - CITY6,45.8402342,8.8081706,1802,renew,0,0,1,1,1,0,1,0,1,1,4,1,0,0,4,2
926,560000,chalet,300,1866,0,7,2,SU - CITY6,45.8402065,8.8067914,1802,good,0,0,0,1,1,0,0,0,2,0,4,1,0,0,4,2
927,595000,chalet,441,1349,0,8,3,SU - CITY6,45.8439035,8.8060941,1802,renew,0,0,1,1,1,0,0,0,1,1,4,1,0,0,4,2
928,595000,chalet,323,1842,0,6,3,SU - CITY6,45.8398342,8.8066706,1802,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,4,2
929,600000,chalet,350,1714,0,7,3,SU - CITY6,45.8475944,8.8012934,1802,renew,0,0,1,1,1,0,0,0,1,1,4,1,0,0,4,2
930,650000,chalet,300,2166,0,6,3,SU - CITY6,45.8444234,8.8095759,1802,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,4,2
931,690000,chalet,282,2446,0,6,3,SU - CITY6,45.8430803,8.8034615,1802,good,0,0,0,1,1,0,1,0,2,1,4,1,0,0,4,2
932,690000,chalet,522,1321,0,5,4,SU - CITY6,45.8478732,8.816778,1802,renew,0,0,0,1,1,0,0,0,1,0,4,1,0,0,4,2
933,795000,chalet,400,1987,0,8,3,SU - CITY6,45.8416715,8.8062941,1802,good,0,0,1,0,1,0,0,0,2,1,4,1,0,0,4,2
934,798000,chalet,390,2046,0,13,5,SU - CITY6,45.8431324,8.8088836,1802,good,0,1,0,1,1,0,1,0,2,1,4,1,0,0,4,2
935,890000,chalet,700,1271,0,13,6,SU - CITY6,45.8403907,8.8045778,1802,renew,0,0,1,1,1,0,1,0,1,1,4,1,0,0,4,2
936,980000,chalet,420,2333,0,12,4,SU - CITY6,45.8442698,8.8053247,1802,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,4,2
937,1100000,chalet,500,2200,2,8,5,SU - CITY6,45.8407233,8.8108681,1802,good,0,0,0,0,1,0,1,0,2,1,4,1,1,0,4,2
938,1150000,chalet,500,2300,0,5,3,SU - CITY6,45.8448569,8.8082591,1802,good,0,0,0,1,0,0,1,0,2,1,4,1,0,0,4,2
939,1250000,chalet,420,2976,0,13,4,SU - CITY6,45.8626356,8.7784104,1802,good,0,0,1,1,1,0,1,0,2,1,4,1,0,0,4,2
940,1400000,chalet,1000,1400,0,8,5,SU - CITY6,45.8487562,8.7975178,1802,renew,0,0,1,1,1,1,1,0,1,1,4,1,0,0,4,2
941,1400000,chalet,400,3500,0,6,4,SU - CITY6,45.8431804,8.800797,1802,good,0,1,1,0,1,1,1,0,2,1,4,1,0,0,4,2
942,1550000,chalet,480,3229,0,7,4,SU - CITY6,45.8388939,8.8127602,1802,good,0,0,1,1,1,1,0,0,2,1,4,1,0,0,4,2
943,1800000,chalet,398,4522,0,6,3,SU - CITY6,45.8388939,8.8127602,1802,good,0,0,1,1,1,1,1,0,2,1,4,1,0,0,4,2
944,1800000,chalet,480,3750,0,1,4,SU - CITY6,45.8395939,8.8141602,1802,good,0,0,0,0,0,1,0,0,2,0,4,0,0,0,1,2
945,2300000,chalet,400,5750,0,8,6,SU - CITY6,45.8613811,8.7916653,1802,good,0,0,0,1,1,0,0,0,2,0,4,1,0,0,4,2
946,2500000,chalet,550,4545,0,8,4,SU - CITY6,45.8406021,8.8093237,1802,good,0,1,1,1,1,1,1,0,2,1,4,1,0,0,4,2
947,3400000,chalet,1887,1801,0,32,13,SU - CITY6,45.8611778,8.7934022,1802,renew,0,0,0,1,1,0,0,0,1,0,4,1,0,0,4,2
948,36000,studio,58,620,0,1,1,SU - CITY7,45.8104351,8.8380152,1364,renew,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1
949,39612,flat,110,360,1,4,1,SU - CITY7,45.8015839,8.8485666,1364,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,4,1
950,40000,flat,67,597,2,2,1,SU - CITY7,45.8023196,8.8424771,1364,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,2,1
951,50000,studio,45,1111,1,1,1,SU - CITY7,45.8028669,8.8449929,1364,renew,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,1
952,69000,studio,50,1380,1,1,1,SU - CITY7,45.8024164,8.8437647,1364,good,0,0,0,0,0,0,1,0,2,1,2,0,0,0,1,1
953,70000,studio,50,1400,1,1,1,SU - CITY7,45.8028669,8.8449929,1364,good,0,0,1,0,0,0,0,0,2,1,2,0,0,0,1,1
954,76000,studio,45,1688,3,1,1,SU - CITY7,45.8046738,8.8454062,1364,good,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,1
955,77000,flat,75,1026,0,2,1,SU - CITY7,45.7954813,8.8464514,1364,renew,0,0,0,0,1,0,0,0,1,0,3,1,0,0,2,1
956,79000,studio,50,1580,3,1,1,SU - CITY7,45.7927809,8.8517753,1364,good,0,0,0,0,0,0,1,0,2,1,2,0,1,0,1,1
957,85000,studio,45,1888,3,1,1,SU - CITY7,45.8084061,8.8369483,1364,good,1,0,0,0,0,0,1,0,2,1,2,0,1,1,1,1
958,85000,studio,45,1888,3,1,1,SU - CITY7,45.8084061,8.8369483,1364,good,1,0,0,0,0,0,0,0,2,0,2,0,1,1,1,1
959,89000,flat,56,1589,0,3,1,SU - CITY7,45.7903938,8.851111,1364,good,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,1
960,89000,flat,95,936,1,3,1,SU - CITY7,45.7978327,8.8439626,1364,renew,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1
961,93750,flat,96,976,0,4,1,SU - CITY7,45.8036759,8.8398422,1364,renew,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,1
962,93750,flat,98,956,0,3,1,SU - CITY7,45.8036759,8.8398422,1364,renew,0,0,1,0,0,0,0,0,1,1,3,0,0,0,3,1
963,95000,flat,86,1104,2,3,1,SU - CITY7,45.7986205,8.8436708,1364,renew,1,0,0,0,0,0,1,0,1,1,3,0,1,1,3,1
964,95000,flat,86,1104,2,3,1,SU - CITY7,45.7958813,8.8487514,1364,renew,1,0,0,1,1,0,0,0,1,0,3,1,1,1,3,1
965,96000,flat,50,1920,2,2,1,SU - CITY7,45.7907744,8.8510796,1364,good,0,0,1,1,0,0,1,0,2,1,3,1,1,0,2,1
966,97000,flat,85,1141,2,3,1,SU - CITY7,45.7923044,8.8457754,1364,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,3,1
967,98000,flat,68,1441,2,2,1,SU - CITY7,45.790005,8.8503699,1364,good,0,0,0,0,0,0,1,0,2,1,3,0,1,0,2,1
968,98000,flat,104,942,0,3,2,SU - CITY7,45.7866307,8.8509754,1364,renew,0,0,0,1,0,0,1,0,1,1,3,1,0,0,3,2
969,100000,flat,100,1000,2,4,1,SU - CITY7,45.7906551,8.8510801,1364,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,1
970,100000,flat,100,1000,2,3,1,SU - CITY7,45.7907609,8.8515559,1364,renew,0,0,0,0,0,0,1,0,1,1,3,0,1,0,3,1
971,100000,flat,95,1052,2,4,1,SU - CITY7,45.7925609,8.8534559,1364,renew,0,0,0,0,0,0,0,0,1,0,3,0,1,0,4,1
972,120000,penthouse,110,1090,2,4,1,SU - CITY7,45.7897744,8.8493796,1364,renew,0,0,0,0,0,0,1,20000,1,1,6,0,1,0,4,1
973,105000,flat,83,1265,0,3,1,SU - CITY7,45.8031036,8.8411447,1364,renew,1,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
974,105000,flat,89,1179,2,3,1,SU - CITY7,45.7940813,8.8474514,1364,renew,1,0,1,0,0,0,0,0,1,1,3,0,1,1,3,1
975,108000,flat,87,1241,0,4,1,SU - CITY7,45.8004209,8.8411441,1364,renew,0,0,1,0,0,0,1,0,1,1,3,0,0,0,4,1
976,113000,flat,60,1883,1,2,1,SU - CITY7,45.8016761,8.8545766,1364,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,2,1
977,113000,flat,60,1883,1,2,1,SU - CITY7,45.8016761,8.8545766,1364,good,0,0,0,0,0,0,1,0,2,1,3,0,0,0,2,1
978,115000,flat,88,1306,1,3,1,SU - CITY7,45.8022304,8.8379279,1364,renew,0,0,0,0,0,0,1,0,1,1,3,0,0,0,3,1
979,119000,flat,51,2333,2,2,1,SU - CITY7,45.805981,8.8398474,1364,good,0,1,1,0,0,0,1,0,2,1,3,0,1,0,2,1
980,120000,flat,134,895,0,5,2,SU - CITY7,45.80331,8.83771,1364,renew,1,0,0,1,1,0,0,0,1,0,3,1,0,0,4,2
981,125000,flat,71,1760,0,2,1,SU - CITY7,45.7921076,8.846971,1364,good,0,0,0,1,1,0,0,0,2,0,3,1,0,0,2,1
